Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Case transparency level (product.metafields.shopify.case-transparency-level),Case type (product.metafields.shopify.case-type),Cleaning instructions (product.metafields.shopify.cleaning-instructions),Color (product.metafields.shopify.color-pattern),Drinkware insulation (product.metafields.shopify.drinkware-insulation),Drinkware material (product.metafields.shopify.drinkware-material),Drinkware shape (product.metafields.shopify.drinkware-shape),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Handle type (product.metafields.shopify.handle-type),Ingress protection (IP) rating (product.metafields.shopify.ingress-protection-ip-rating),Jewelry material (product.metafields.shopify.jewelry-material),MagSafe compatibility (product.metafields.shopify.magsafe-compatibility),Material (product.metafields.shopify.material),Microwave compatibility (product.metafields.shopify.microwave-compatibility),Mobile phone case features (product.metafields.shopify.mobile-phone-case-features),Neckline (product.metafields.shopify.neckline),Printing method (product.metafields.shopify.printing-method),Shape (product.metafields.shopify.shape),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Warmth rating (product.metafields.shopify.warmth-rating),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1890407016202554956_2048.jpg?v=1783485524,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8514309981085631768_2048.jpg?v=1783485527,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3793598022864374207_2048.jpg?v=1783485530,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9298299553372613353_2048.jpg?v=1783485532,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9340030170511739857_2048.jpg?v=1783485534,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7016457071977378942_2048.jpg?v=1783485537,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4262748619701809577_2048.jpg?v=1783485540,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13459109736692439753_2048.jpg?v=1783485542,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1716392842704979884_2048.jpg?v=1783485546,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7374572088704711542_2048.jpg?v=1783485548,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/17468203269181459396_2048.jpg?v=1783485551,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16039171419981476932_2048.jpg?v=1783485553,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15471102198623167656_2048.jpg?v=1783485556,30,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15652909478092526563_2048.jpg?v=1783485559,31,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4802398961570098233_2048.jpg?v=1783485561,32,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3800085648518242913_2048.jpg?v=1783485564,33,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2004269198977455325_2048.jpg?v=1783485566,34,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4301880514822338483_2048.jpg?v=1783485569,35,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamilton-revolutionary-cash-cavalier-accent-coffee-mug-11-15-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11523481669378838548_2048.jpg?v=1783485572,36,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,Isaac Newton Cartoon Coffee Mug — Physics Equations & Apple Science Design,"Sip your morning brew while smiling at a playful celebration of physics. This glossy ceramic mug pairs a bold black interior and handle with a vivid wraparound illustration: a chibi Isaac Newton beneath an apple, equations and force vectors glowing across a pulsing quantum-gravity grid. Short, bright bursts of color give the scene energy — math notations, formula callouts, and tiny apples dot the composition. It feels like a pocket of curious joy on your desk, the kind of mug that sparks a thought, a chuckle, or the next clever question. Made to stand up to daily use, it brings science-forward personality to study sessions, late-night problem sets, or relaxed mornings with a notebook nearby.<br><br>Product features<br>- Microwave-safe ceramic for reheats<br>- Dishwasher-safe glossy finish<br>- Available in 11 oz and 15 oz sizes<br>- Colored interior and C-handle for contrast<br>- Lead- and BPA-free, vibrant print<br><br>Care instructions<br>- Clean in dishwasher or wash by hand with warm water and dish soap<br>",Printify,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,Mug,"coffee mug, funny science, geek kitchen, gift for nerd, math coffee, nerd coffee, Newton mug, office mug, physics mug, science mug, scientist gift, STEM gift, teacher mug",true,Size,11oz,,Color,Black,,,,,'30820251589333039603,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2417904982902224718_2048.jpg?v=1783484866,1,"",false,,,2169,,,,,,,,,,,,,,,,,,cleaning-instructions__dishwasher-safe,,drinkware-insulation__single-wall,drinkware-material__ceramic,drinkware-shape__round,,,handle-type__other,,,,,microwave-compatibility__microwave-safe,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2417904982902224718_2048.jpg?v=1783484866,lb,,6.25,true,,,active
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Navy,,,,,'10047410902660920322,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4975066841440537416_2048.jpg?v=1783484869,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4975066841440537416_2048.jpg?v=1783484869,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Pink,,,,,'13481700049356661834,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5702250364269645295_2048.jpg?v=1783484871,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5702250364269645295_2048.jpg?v=1783484871,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Red,,,,,'23136479584803436676,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13306204082081515605_2048.jpg?v=1783484874,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13306204082081515605_2048.jpg?v=1783484874,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Light Blue,,,,,'33182998506311956457,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3661671434609273698_2048.jpg?v=1783484876,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3661671434609273698_2048.jpg?v=1783484876,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Orange,,,,,'12452529929952268955,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/10506699070670286830_2048.jpg?v=1783484879,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/10506699070670286830_2048.jpg?v=1783484879,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Purple,,,,,'32612450869439289071,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/18185438205319484534_2048.jpg?v=1783484882,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/6739655684921579295_2048.jpg?v=1783484887,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Yellow,,,,,'14912805651947793341,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8554976829082769610_2048.jpg?v=1783484885,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/18185438205319484534_2048.jpg?v=1783484882,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,11oz,,,Light Green,,,,,'45557442757564011570,99.7903214,shopify,deny,manual,13.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/6739655684921579295_2048.jpg?v=1783484887,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8554976829082769610_2048.jpg?v=1783484885,lb,,6.25,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8044994297976853202_2048.jpg?v=1783484890,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/49123420861001730_2048.jpg?v=1783484893,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12829296257080957146_2048.jpg?v=1783484896,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5953355426932541347_2048.jpg?v=1783484899,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5945127256794375469_2048.jpg?v=1783484901,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1984733866274400308_2048.jpg?v=1783484904,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5579029074853228906_2048.jpg?v=1783484906,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9901215665507534838_2048.jpg?v=1783484909,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/6548015567878418004_2048.jpg?v=1783484912,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11715227625385333438_2048.jpg?v=1783484914,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8597720452080194158_2048.jpg?v=1783484917,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5115739721342345605_2048.jpg?v=1783484920,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8130657654719635731_2048.jpg?v=1783484923,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/14928569771229024983_2048.jpg?v=1783484925,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13307483439470842313_2048.jpg?v=1783484928,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1660993705185272544_2048.jpg?v=1783484931,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/10990816243499292754_2048.jpg?v=1783484933,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/324972452248916080_2048.jpg?v=1783484936,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/14033090819350245752_2048.jpg?v=1783484939,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1856966337395034403_2048.jpg?v=1783484942,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8652970849166858929_2048.jpg?v=1783484944,30,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/391914398049138446_2048.jpg?v=1783484947,31,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/863893929772776343_2048.jpg?v=1783484950,32,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13473778451626322632_2048.jpg?v=1783484953,33,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3865772649238300061_2048.jpg?v=1783484956,34,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1120693829181016639_2048.jpg?v=1783484958,35,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaac-newton-cartoon-coffee-mug-physics-equations-apple-science-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5201990272944183741_2048.jpg?v=1783484961,36,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,Quantum Mechanics Team Accent Coffee Mug — Cute Scientist Cartoon Design (11/15oz),"Sip in wonder with a glossy ceramic mug that feels like a tiny portal to late-night labs and brilliant minds. Neon blues and electric oranges wrap the exterior, showcasing chibi-style scientists and playful scientific icons—E=mc², waveforms, and futuristic skylines—so every coffee break becomes a mini celebration of curiosity. The colored interior and handle add punchy contrast against the white body, making the illustration pop and the mug feel lively on your desk or shelf. Lightweight but sturdy, it warms hands and ideas alike, inviting quiet reflection or sparking conversation with fellow science fans. Dishwasher and microwave safe, it’s made for daily routines where imagination meets function.<br><br>Product features<br>- Two size options: 11oz and 15oz<br>- White ceramic with colored interior and C-shaped handle<br>- Vibrant, high-resolution printed design with glossy finish<br>- Dishwasher- and microwave-safe; lead- and BPA-free<br>- Available in multiple interior/handle colors for eye-catching contrast<br><br>Care instructions<br>- Clean in dishwasher or wash by hand with warm water and dish soap<br>",Printify,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,Mug,"accent mug, coffee mug, cute coffee cup, geek gift, gift for scientist, nerd coffee, office mug, physics mug, quantum mug, researcher gift, science mug, study mug, teacher gift",true,Size,11oz,,Color,Black,,,,,'15178465852447488487,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15746556130149487247_2048.jpg?v=1783484964,1,"",false,,,2169,,,,,,,,,,,,,,,,,,cleaning-instructions__dishwasher-safe,,drinkware-insulation__single-wall,drinkware-material__ceramic,drinkware-shape__round,,,handle-type__other,,,,,microwave-compatibility__microwave-safe,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15746556130149487247_2048.jpg?v=1783484964,lb,,6.25,true,,,active
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,,,,,,,,,11oz,,,Navy,,,,,'11349940857743769473,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13635556135791342242_2048.jpg?v=1783484967,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13635556135791342242_2048.jpg?v=1783484967,lb,,6.25,,,,
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,,,,,,,,,11oz,,,Pink,,,,,'17411572519051189884,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/14403154533355001604_2048.jpg?v=1783484969,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/14403154533355001604_2048.jpg?v=1783484969,lb,,6.25,,,,
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,,,,,,,,,11oz,,,Red,,,,,'28853603450857823875,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4435745248082494750_2048.jpg?v=1783484971,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4435745248082494750_2048.jpg?v=1783484971,lb,,6.25,,,,
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,,,,,,,,,11oz,,,Light Blue,,,,,'12142050960300601517,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16559818837035293232_2048.jpg?v=1783484974,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16559818837035293232_2048.jpg?v=1783484974,lb,,6.25,,,,
quantum-mechanics-team-accent-coffee-mug-cute-scientist-cartoon-design-11-15oz,,,,,,,,,11oz,,,Orange,,,,,'10552279458118663611,99.7903214,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11874502643146641360_2048.jpg?v=1783484977,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11874502643146641360_2048.jpg?v=1783484977,lb,,6.25,,,,
